Ano;N° Emenda;Partido;Parlamentar;Cód. Parlamentar Solicitante (a partir de 2025);Parlamentar Solicitante (a partir de 2025);UF;Cód. Município IBGE;Municipio;Esfera Administrativa;Tipo de Emenda;Grupo de Despesa;Subfunção;Fonte;Funcional;Data Inicio Proposta;N° Instrumento;TGov Parceria;Tipo de Repasse;Tipo de Instrumento;Ação Orç.;Programa Estratégico;Componente;CNPJ Beneficiário;Beneficiário;Nr. Portaria;Data Portaria;Situação (Portal FNS);Situação (DS PROPOSTA);Data Último Pgto;Instrumento (R$);Empenhado (R$);Pago (R$)
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712 / 2715 / 4317 / 4436;CABO GILBERTO SILVA / HUGO MOTTA / LUIZ COUTO / MURILO GALDINO / RUY CARNEIRO;PB;250750;JOAO PESSOA;ESTADUAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;26/05/2026;36000809389202600;202600037996;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;11468;29/05/2026;PROPOSTA PAGA;Proposta Paga;25/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2712 / 3997;GERVÁSIO MAIA / HUGO MOTTA;PB;251272;PEDRO REGIS;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;20/05/2026;36000807307202600;202600037400;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13072341000114;PEDRO REGIS FUNDO MUNICIPAL DE SAUDE;11414;26/05/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$250.000,00;R$250.000,00;R$250.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;250270;BORBOREMA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;12/05/2026;36000804375202600;202600033009;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11594451000110;FUNDO MUNICIPAL DE SAUDE DE BORBOREMA;11237;15/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$750.000,00;R$750.000,00;R$750.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2718 / 4317;AUGUSTO COUTINHO / CABO GILBERTO SILVA;PB;250860;LUCENA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;01/06/2026;36000812083202600;202600040140;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11516231000179;FUNDO MUNICIPAL DE SAUDE DE LUCENA;11610;19/06/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$2.000.000,00;R$2.000.000,00;R$2.000.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712;HUGO MOTTA / LUIZ COUTO;PB;250625;GADO BRAVO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;18/05/2026;36000806939202600;202600037394;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11136097000180;FUNDO MUNICIPAL DE SAUDE GADO BRAVO;11403;26/05/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$2.110.833,00;R$2.110.833,00;R$2.110.833,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712;HUGO MOTTA / LUIZ COUTO;PB;250937;MATO GROSSO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;06/05/2026;36000801453202600;202600033067;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11951131000170;FUNDO MUNICIPAL DE SAUDE DE MATO GROSSO PB;11222;15/05/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;4317 / 4432;CABO GILBERTO SILVA / MERSINHO LUCENA;PB;250370;CAJAZEIRAS;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;11/06/2026;36000813797202600;202600039778;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11902878000139;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11600;18/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$1.000.000,00;R$1.000.000,00;R$0,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;2718;AUGUSTO COUTINHO;PB;250010;AGUA BRANCA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;07/05/2026;36000802023202600;202600036870;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;10502869000198;FUNDO MUNICIPAL DE SAUDE DE AGUA BRANCA;11443;28/05/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$2.500.000,00;R$2.500.000,00;R$2.500.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4270;EFRAIM FILHO;PB;251190;PITIMBU;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;30/03/2026;36000781841202600;202600033090;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10557425000150;FUNDO MUNICIPAL DE SAUDE DE PITIMBU;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250930;MATARACA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;14/04/2026;36000792532202600;202600031745;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;13070749000157;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MATARACA-PB;11072;11/05/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$100.000,00;R$100.000,00;R$0,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4270;EFRAIM FILHO / VENEZIANO VITAL DO RÊGO;PB;251350;SANTANA DE MANGUEIRA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;08/04/2026;36000791278202600;202600031770;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11285050000189;FUNDO MUNICIPAL DE SAUDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;28/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251365;JOCA CLAUDINO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;24/03/2026;36000774088202600;202600033048;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11332661000130;FUNDO MUNICIPAL DE SAUDE;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250905;MARCACAO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;24/03/2026;36000774831202600;202600033058;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12370254000180;MARCACAO - FUNDO MUNICIPAL DE SAUDE;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251315;SANTA CECILIA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;30/03/2026;36000783361202600;202600033092;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08698105000178;FUNDO MUNICIPAL DE SAUDE SANTA CECILIA;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4270;EFRAIM FILHO / VENEZIANO VITAL DO RÊGO;PB;251335;SANTA INES;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;07/04/2026;36000790788202600;202600033099;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;14418667000113;FUNDO MUNICIPAL DE SAUDE;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251410;SAO JOAO DO TIGRE;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;25/03/2026;36000776728202600;202600033101;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12899907000113;FUNDO MUNICIPAL DE SAUDE;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2715;RUY CARNEIRO;PB;250720;ITATUBA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;04/05/2026;36000799769202600;202600033047;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12306005000126;FUNDO MUNICIPAL DE SAUDE;11222;15/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1283;WILSON SANTIAGO;PB;251365;JOCA CLAUDINO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;18/06/2026;36000815493202600;202600041942;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11332661000130;FUNDO MUNICIPAL DE SAUDE;11766;30/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$200.000,00;R$200.000,00;R$0,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1277;WELLINGTON ROBERTO;PB;251320;SANTA CRUZ;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;09/06/2026;36000813155202600;202600040147;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11181651000141;FUNDO MUNICIPAL DE SAUDE DE SANTA CRUZ - PB;11610;19/06/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;50410004;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;250157;BARRA DE SANTANA;MUNICIPAL;COMISSAO;CAPITAL;301;1000;10301511985810001;07/05/2026;11109361000126003;202600034759;FAF;EQUIPAMENTO;8581;ATENÇÃO PRIMÁRIA À SAÚDE;EQUIPAMENTOS - UBS;11109361000197;FUNDO MUNICIPAL DE SAUDE BARRA DE SANTANA;11339;20/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$280.144,00;R$280.144,00;R$280.144,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;251460;SAO JOSE DO BONFIM;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;08/05/2026;36000802701202600;202600033113;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12526644000105;FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DO BONFIM PB;11222;15/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2714 / 2718 / 4317;AUGUSTO COUTINHO / CABO GILBERTO SILVA / ROMERO RODRIGUES;PB;250940;MOGEIRO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;17/05/2026;36000806462202600;202600037395;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10664047000103;FUNDO MUNICIPAL DE SAUDE DE MOGEIRO;11414;26/05/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$934.413,00;R$934.413,00;R$934.413,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1283 / 2712 / 2714;HUGO MOTTA / ROMERO RODRIGUES / WILSON SANTIAGO;PB;251120;PEDRAS DE FOGO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;12/05/2026;36000804648202600;202600033085;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10490987000123;FUNDO MUNICIPAL DE SAUDE;11237;15/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1283;WILSON SANTIAGO;PB;251280;RIACHO DOS CAVALOS;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;06/05/2026;36000801187202600;202600036615;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12081925000193;RIACHO DOS CAVALOS FUNDO MUNICIPAL DE SAUDE;11414;26/05/2026;PROPOSTA PAGA;Proposta Paga;29/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2712 / 2714;HUGO MOTTA / ROMERO RODRIGUES;PB;250053;ALCANTIL;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;11/05/2026;36000804145202600;202600032986;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08448753000176;FUNDO MUNICIPAL DE SAUDE - ALCANTIL PB;11237;15/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$398.000,00;R$398.000,00;R$398.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 1283;LUIZ COUTO / WILSON SANTIAGO;PB;250200;BELEM DO BREJO DO CRUZ;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;08/05/2026;36000803035202600;202600037053;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12461113000173;FUNDO MUNICIPAL DE SAUDE DE BELEM DO BREJO DO CRUZ;11488;01/06/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712;HUGO MOTTA / LUIZ COUTO;PB;250480;COREMAS;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;22/05/2026;36000808651202600;202600037392;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11161210000188;FUNDO MUNICIPAL DE SAUDE;11414;26/05/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;4317 / 4432;CABO GILBERTO SILVA / MERSINHO LUCENA;PB;250370;CAJAZEIRAS;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;30/04/2026;36000799131202600;202600034362;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11902878000139;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11269;18/05/2026;PROPOSTA PAGA;Proposta Paga;19/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;251600;SOLANEA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;07/05/2026;36000801875202600;202600031793;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;13857317000190;FUNDO MUNICIPAL DE SAUDE DE SOLANEA;11225;15/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;50410001;S.PART.;COMISSÃO DA SAÚDE;2714;ROMERO RODRIGUES;PB;251510;SAO SEBASTIAO DE LAGOA DE ROCA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;15/05/2026;36000806159202600;202600036387;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11143891000151;FUNDO MUNICIPAL DE SAUDE SAO SEBASTIAO DE LAGOA DE ROCA;11401;26/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$434.000,00;R$434.000,00;R$434.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250215;BOA VISTA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;23/03/2026;36000771868202600;202600031697;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12868705000104;FUNDO MUNICIPAL DE SAUDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;12/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4270;EFRAIM FILHO / VENEZIANO VITAL DO RÊGO;PB;250800;JURU;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;15/04/2026;36000793406202600;202600031733;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;10538747000151;FUNDO MUNICIPAL DE SAUDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$250.000,00;R$250.000,00;R$250.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4141;DANIELLA RIBEIRO / VENEZIANO VITAL DO RÊGO;PB;250057;ALGODAO DE JANDAIRA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;24/04/2026;36000797044202600;202600032989;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11903620000157;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ALGODAO DE JANDAIRA;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;11/06/2026;R$300.000,00;R$300.000,00;R$300.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251450;SAO JOSE DE PIRANHAS;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;24/03/2026;36000773018202600;202600031780;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11602227000123;FUNDO MUNICIPAL DE SAUDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;28/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060002;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251550;SERRA BRANCA;MUNICIPAL;COMISSAO;CORRENTE;302;1000;1030251182E900001;25/03/2026;36000774963202600;202600031789;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;05456092000132;FUNDO MUNICIPAL DE SAUDE;11072;11/05/2026;PROPOSTA PAGA;Proposta Paga;12/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250440;CONCEICAO;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;23/03/2026;36000771669202600;202600033025;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;05497410000103;FUNDO MUNICIPAL DE SAUDE DE CONCEICAO;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250860;LUCENA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;24/03/2026;36000772935202600;202600033057;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11516231000179;FUNDO MUNICIPAL DE SAUDE DE LUCENA;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;250407;CARAUBAS;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;22/03/2026;36000770607202600;202600033022;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11431018000164;FUNDO MUNICIPAL DE SAUDE;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088 / 4141;DANIELLA RIBEIRO / VENEZIANO VITAL DO RÊGO;PB;251480;SAO JOSE DOS CORDEIROS;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;30/03/2026;36000784132202600;202600033119;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;13491027000176;FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DOS CORDEIROS - PB;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;60060001;S.PART.;COMISSÃO DE ASSUNTOS SOCIAIS - CAS;4088;VENEZIANO VITAL DO RÊGO;PB;251670;TEIXEIRA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;14/04/2026;36000792756202600;202600033135;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11229326000101;FUNDO MUNICIPAL DE SAUDE;11195;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;1271 / 2712 / 3997;GERVÁSIO MAIA / HUGO MOTTA / LUIZ COUTO;PB;250415;CASSERENGUE;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;28/05/2026;36000810850202600;202600038619;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12431437000169;FUNDO MUNICIPAL DE SAUDE;11530;09/06/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;50410002;S.PART.;COMISSÃO DA SAÚDE;2712;HUGO MOTTA;PB;251590;SERRARIA;MUNICIPAL;COMISSAO;CORRENTE;301;1000;1030151192E890001;20/05/2026;36000807337202600;202600037710;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12011652000100;SSFUNDO MUNICIPAL DE SAUDE DE SERRARIA - PB;11414;26/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
