Ano;N° Emenda;Partido;Parlamentar;Cód. Parlamentar Solicitante (a partir de 2025);Parlamentar Solicitante (a partir de 2025);UF;Cód. Município IBGE;Municipio;Esfera Administrativa;Tipo de Emenda;Grupo de Despesa;Subfunção;Fonte;Funcional;Data Inicio Proposta;N° Instrumento;TGov Parceria;Tipo de Repasse;Tipo de Instrumento;Ação Orç.;Programa Estratégico;Componente;CNPJ Beneficiário;Beneficiário;Nr. Portaria;Data Portaria;Situação (Portal FNS);Situação (DS PROPOSTA);Data Último Pgto;Instrumento (R$);Empenhado (R$);Pago (R$)
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250750;JOAO PESSOA;ESTADUAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;08/06/2026;36000812803202600;202600039368;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;11571;16/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$4.500.000,00;R$4.500.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251140;PICUI;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;26/05/2026;36000809505202600;202600037067;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08619650000121;FUNDO MUNICIPAL DE SAUDE;11487;01/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$500.000,00;R$500.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251390;SAO BENTO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;20/05/2026;36000807299202600;202600036620;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;02015756000130;FUNDO MINICIPAL DE SAUDE;11413;26/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251330;SANTA HELENA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;13/05/2026;36000804811202600;202600034376;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11245287000136;FUNDO MUNICIPAL DE SAUDE DE SANTA HELENA-PB;11270;18/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$290.000,00;R$290.000,00;R$290.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250520;CUITEGI;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;14/05/2026;36000805360202600;202600035537;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11780026000116;FUNDO MUNICIPAL DE SAUDE - CUITEGI-PB;11331;20/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251640;TACIMA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;06/05/2026;36000801311202600;202600029714;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11907806000184;FUNDO MUNICIPAL DE SAUDE DE TACIMA;11194;13/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$550.000,00;R$550.000,00;R$550.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250890;MAMANGUAPE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;06/05/2026;36000801333202600;202600028622;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;08674396000164;FUNDO MUNICIPAL DE SAUDE DE MAMANGUAPE;11058;11/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251090;PAULISTA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;05/05/2026;36000800871202600;202600035587;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11247833000178;FUNDO MUNICIPAL DE SAUDE;11331;20/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250890;MAMANGUAPE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;05/05/2026;36000800811202600;202600029704;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08674396000164;FUNDO MUNICIPAL DE SAUDE DE MAMANGUAPE;11194;13/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251315;SANTA CECILIA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;13/05/2026;36000805025202600;202600035594;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;08698105000178;FUNDO MUNICIPAL DE SAUDE SANTA CECILIA;11331;20/05/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$1.000.000,00;R$1.000.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251400;SAO JOAO DO CARIRI;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;08/05/2026;36000803116202600;202600030627;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12447221000191;FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO CARIRI - PB;11239;15/05/2026;PROPOSTA PAGA;Proposta Paga;09/06/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251650;TAPEROA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;07/05/2026;36000802262202600;202600029715;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11850452000189;FUNDO MUNICIPAL DE SAUDE DE TAPEROA;11194;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$100.000,00;R$100.000,00;R$100.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251270;REMIGIO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;25/05/2026;36000809123202600;202600037070;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11376311000176;FUNDO MUNICIPAL DE SAUDE - REMIGIO - PB;11487;01/06/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250750;JOAO PESSOA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;02/06/2026;36000812303202600;202600040668;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;08715618000140;FUNDO MUNICIPAL DE SAUDE;11642;23/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$650.000,00;R$650.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250210;BOA VENTURA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;14/05/2026;36000805427202600;202600035520;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;10570295000195;FUNCO MUNICIPAL DE SAUDE DE BOA VENTURA;11331;20/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$400.000,00;R$400.000,00;R$400.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251200;POCINHOS;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;18/05/2026;36000806835202600;202600036613;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;09505246000190;FUNDO MUNICIPAL DE SAUDE - POCINHOS - PARAIBA;11402;26/05/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$2.000.000,00;R$2.000.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251350;SANTANA DE MANGUEIRA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;06/05/2026;36000801038202600;202600029708;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11285050000189;FUNDO MUNICIPAL DE SAUDE;11194;13/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$400.000,00;R$400.000,00;R$400.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250370;CAJAZEIRAS;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;11/05/2026;36000803450202600;202600034363;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11902878000139;MUNICIPIO DE CAJAZEIRAS FUNDO MUNICIPAL DE SAUDE - FMS;11263;18/05/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$1.000.000,00;R$1.000.000,00;R$0,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250630;GUARABIRA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;21/05/2026;36000808014202600;202600038387;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;13844779000173;GUARABIRA FUNDO MUNICIPAL DE SAUDE;11519;03/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$1.200.000,00;R$1.200.000,00;R$0,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251310;SALGADO DE SAO FELIX;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;27/05/2026;36000810145202600;202600041826;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11462050000107;FUNDO MUNICIPAL DE SAUDE DE SALGADO DE SAO FELIX;11749;30/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$100.000,00;R$100.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250570;DONA INES;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;15/05/2026;36000806104202600;202600035539;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11420456000127;DONA INES - FUNDO MUNICIPAL DE SAUDE;11331;20/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250350;CACIMBA DE DENTRO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;20/05/2026;36000807666202600;202600036585;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12011663000190;FUNDO MUNICIPAL DE SAUDE DE CACIMBA DE DENTRO;11413;26/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250435;CATURITE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;13/05/2026;36000804855202600;202600035531;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11457024000190;FUNDO MUNICIPAL DE SAUDE CATURITE;11331;20/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250030;ALAGOA GRANDE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;12/05/2026;36000804538202600;202600035179;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;17698753000115;FUNDO MUNICIPAL DE SAUDE DE ALAGOA GRANDE;11346;20/05/2026;PROPOSTA PAGA;Proposta Paga;25/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251210;POMBAL;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;07/05/2026;36000801772202600;202600030862;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;10602526000103;FUNDO MUNICIPAL DE SAUDE;11214;15/05/2026;PROPOSTA PAGA;Proposta Paga;17/06/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250910;MARI;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;12/05/2026;36000804220202600;202600030613;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11400094000102;FUNDO MUNICIPAL DE SAUDE;11239;15/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;71160003;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250360;CAICARA;MUNICIPAL;BANCADA OBRIGATÓRIA;CAPITAL;302;1001;10302511885358697;13/05/2026;17577160000126002;202600041688;FAF;EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;Rede de Atenção Psicossocial - Centro de Atenção Psicossocial (Caps);17577160000109;FUNDO MUNICIPAL DE SAUDE DE CAICARA;11751;30/06/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$25.941,00;R$25.941,00;R$0,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251390;SAO BENTO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;08/05/2026;36000802597202600;202600029823;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;02015756000130;FUNDO MINICIPAL DE SAUDE;11170;13/05/2026;PROPOSTA PAGA;Proposta Paga;17/06/2026;R$2.499.000,00;R$2.499.000,00;R$2.499.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251610;SOLEDADE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;11/05/2026;36000803432202600;202600035607;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;02182502000106;FUNDO MUNICIPAL DE SAUDE DE SOLEDADE;11331;20/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$400.000,00;R$400.000,00;R$400.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250415;CASSERENGUE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;28/05/2026;36000811181202600;202600042417;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12431437000169;FUNDO MUNICIPAL DE SAUDE;11803;01/07/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$200.000,00;R$200.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250820;LAGOA DE DENTRO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;14/05/2026;36000805287202600;202600035553;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12375571000190;LAGOA DE DENTRO - FUNDO MUNICIPAL DE SAUDE;11331;20/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250350;CACIMBA DE DENTRO;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;20/05/2026;36000807692202600;202600036379;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12011663000190;FUNDO MUNICIPAL DE SAUDE DE CACIMBA DE DENTRO;11400;26/05/2026;PROPOSTA PAGA;Proposta Paga;25/06/2026;R$700.000,00;R$700.000,00;R$700.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251560;SERRA DA RAIZ;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;18/05/2026;36000806932202600;202600036624;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11594437000117;FUNDO MUNICIPAL DE SAUDE;11413;26/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$300.000,00;R$300.000,00;R$300.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250610;FAGUNDES;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;13/05/2026;36000805138202600;202600036594;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11307940000144;FUNDO MUNICIPAL DE SAUDE FAGUNDES PB;11402;26/05/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$1.000.000,00;R$1.000.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250710;ITAPOROROCA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;06/05/2026;36000801160202600;202600030612;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;12099621000153;FUNDO MUNICIPAL DE SAUDE;11239;15/05/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$1.500.000,00;R$1.500.000,00;R$0,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250150;BANANEIRAS;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;05/05/2026;36000800927202600;202600029690;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;18730452000194;BANANEIRAS - FUNDO MUNICIPAL DE SAUDE;11194;13/05/2026;PROPOSTA PAGA;Proposta Paga;16/06/2026;R$3.500.000,00;R$3.500.000,00;R$3.500.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250750;JOAO PESSOA;ESTADUAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;25/05/2026;36000808982202600;202600036874;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;03609595000175;FUNDO ESTADUAL DE SAUDE DO ESTADO DA PARAIBA - FESEP;11447;28/05/2026;PROPOSTA PAGA;Proposta Paga;03/07/2026;R$500.000,00;R$500.000,00;R$500.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250430;CATOLE DO ROCHA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;07/05/2026;36000801884202600;202600036204;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;12784607000199;FUNDO MUNICIPAL DE SAUDE DE CATOLE DO ROCHA;11377;22/05/2026;PROPOSTA PAGA;Proposta Paga;25/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;71160003;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250750;JOAO PESSOA;PRIVADA;BANCADA OBRIGATÓRIA;CAPITAL;302;1001;10302511885358697;21/05/2026;90866726002;-;CONVENIO;CONVÊNIO EQUIPAMENTO;8535;ATENÇÃO ESPECIALIZADA À SAÚDE;Rede de Atenção Hospitalar - Unidades de Cuidados Prolongados;08667206000181;INSTITUTO SAO JOSE;-;10/07/2026;EM ANALISE PELA ÁREA FINALÍSTICA;Proposta Empenhada aguardando Formalização;-;R$299.940,00;R$299.940,00;R$0,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250070;SAO JOAO DO RIO DO PEIXE;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;18/05/2026;36000806534202600;202600036124;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;17648806000193;FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO RIO DO PEIXE;11366;22/05/2026;PROPOSTA PAGA;Proposta Paga;25/06/2026;R$1.000.000,00;R$1.000.000,00;R$1.000.000,00
2026;71160004;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;250090;ARARA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;301;1001;1030151192E890025;06/05/2026;36000801205202600;202600029689;FAF;INCREMENTO PAP;2E89;ATENÇÃO PRIMÁRIA À SAÚDE;INCREMENTO DO PISO DA ATENÇÃO PRIMÁRIA À SAÚDE - PAP;11898585000125;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ARARA - PB;11194;13/05/2026;PROPOSTA PAGA;Proposta Paga;26/06/2026;R$200.000,00;R$200.000,00;R$200.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251650;TAPEROA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;25/05/2026;36000809088202600;202600036877;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11850452000189;FUNDO MUNICIPAL DE SAUDE DE TAPEROA;11442;28/05/2026;PROPOSTA PAGA;Proposta Paga;25/06/2026;R$350.000,00;R$350.000,00;R$350.000,00
2026;71160010;S.PART.;BANCADA DA PARAÍBA;não se aplica;não se aplica;PB;251207;POCO DE JOSE DE MOURA;MUNICIPAL;BANCADA OBRIGATÓRIA;CORRENTE;302;1001;1030251182E900025;08/05/2026;36000802985202600;202600030861;FAF;INCREMENTO MAC;2E90;ATENÇÃO ESPECIALIZADA À SAÚDE;INCREMENTO TEMPORÁRIO DO TETO DA MÉDIA E ALTA COMPLEXIDADE - MAC;11472830000138;FUNDO MUNICIPAL DE SAUDE DE POCO DE JOSE DE MOURA;11214;15/05/2026;PROPOSTA PAGA;Proposta Paga;26/05/2026;R$380.000,00;R$380.000,00;R$380.000,00
